,Sample,Label
4508,jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-DK-A2I2-01A-11D-A17Y-05.gdc_hg38.txt,0
4509,jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-D7-5577-01A-01D-1601-05.gdc_hg38.txt,9
4510,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5454-01A-01D-1500-05.gdc_hg38.txt,6
4511,jhu-usc.edu_UCEC.HumanMethylation450.12.lvl-3.TCGA-FI-A2D5-01A-11D-A17F-05.gdc_hg38.txt,5
4512,jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-J4-A67R-01A-21D-A30F-05.gdc_hg38.txt,8
4513,jhu-usc.edu_STAD.HumanMethylation450.14.lvl-3.TCGA-RD-A8N6-01A-11D-A365-05.gdc_hg38.txt,9
4514,jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-E7-A85H-01A-11D-A34V-05.gdc_hg38.txt,0
4515,jhu-usc.edu_BRCA.HumanMethylation450.21.lvl-3.TCGA-AC-A23G-01A-11D-A212-05.gdc_hg38.txt,2
4516,jhu-usc.edu_KIRP.HumanMethylation450.5.lvl-3.TCGA-A4-8517-01A-11D-2399-05.gdc_hg38.txt,6
4517,jhu-usc.edu_LGG.HumanMethylation450.9.lvl-3.TCGA-DB-A4XD-01A-11D-A27L-05.gdc_hg38.txt,1
4518,jhu-usc.edu_KIRP.HumanMethylation450.6.lvl-3.TCGA-A4-A48D-01A-11D-A254-05.gdc_hg38.txt,6
4519,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-A7-A13D-01A-13D-A12R-05.gdc_hg38.txt,2
4520,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CW-5585-01A-01D-1536-05.gdc_hg38.txt,6
4521,jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A8S9-01A-11D-A378-05.gdc_hg38.txt,8
4522,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-IA-A83T-01A-11D-A356-05.gdc_hg38.txt,6
4523,jhu-usc.edu_LGG.HumanMethylation450.2.lvl-3.TCGA-DU-6403-01A-11D-1706-05.gdc_hg38.txt,1
4524,jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-E1-A7YH-01A-11D-A34D-05.gdc_hg38.txt,1
4525,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EU-01A-11D-A138-05.gdc_hg38.txt,2
4526,jhu-usc.edu_CESC.HumanMethylation450.2.lvl-3.TCGA-DS-A1OC-01A-11D-A14Z-05.gdc_hg38.txt,4
4527,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7058-01A-11D-1963-05.gdc_hg38.txt,6
4528,jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-E3-A3E5-01A-11D-A211-05.gdc_hg38.txt,10
4529,jhu-usc.edu_LGG.HumanMethylation450.2.lvl-3.TCGA-DU-6406-01A-11D-1706-05.gdc_hg38.txt,1
4530,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5402-11A-01D-1500-05.gdc_hg38.txt,11
4531,jhu-usc.edu_LIHC.HumanMethylation450.18.lvl-3.TCGA-WQ-A9G7-01A-11D-A36Y-05.gdc_hg38.txt,7
4532,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5451-01A-01D-1500-05.gdc_hg38.txt,6
4533,jhu-usc.edu_LUSC.HumanMethylation450.15.lvl-3.TCGA-98-A53D-01A-32D-A26N-05.gdc_hg38.txt,3
4534,jhu-usc.edu_LGG.HumanMethylation450.10.lvl-3.TCGA-HT-A5R5-01A-11D-A28N-05.gdc_hg38.txt,1
4535,jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-EO-A3AV-01A-12D-A19Z-05.gdc_hg38.txt,5
4536,jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5672-01A-11D-1536-05.gdc_hg38.txt,6
4537,jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6145-01A-11D-1756-05.gdc_hg38.txt,3
4538,jhu-usc.edu_GBM.HumanMethylation450.6.lvl-3.TCGA-76-4929-01A-01D-1481-05.gdc_hg38.txt,1
4539,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-TP-A8TV-01A-11D-A41L-05.gdc_hg38.txt,8
4540,jhu-usc.edu_CESC.HumanMethylation450.10.lvl-3.TCGA-LP-A4AV-01A-11D-A244-05.gdc_hg38.txt,4
4541,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7058-11A-01D-1963-05.gdc_hg38.txt,11
4542,jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7819-01A-11D-2116-05.gdc_hg38.txt,8
4543,jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-EL-A3MZ-01A-11D-A21B-05.gdc_hg38.txt,10
4544,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AAD2-01A-11D-A40S-05.gdc_hg38.txt,7
4545,jhu-usc.edu_ESCA.HumanMethylation450.8.lvl-3.TCGA-JY-A938-01A-11D-A37D-05.gdc_hg38.txt,9
4546,jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5034-01A-01D-1440-05.gdc_hg38.txt,3
4547,jhu-usc.edu_LUSC.HumanMethylation450.6.lvl-3.TCGA-77-7335-01A-11D-2043-05.gdc_hg38.txt,3
4548,jhu-usc.edu_BRCA.HumanMethylation450.22.lvl-3.TCGA-A7-A3IY-01A-21D-A21R-05.gdc_hg38.txt,2
4549,jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7044-01A-11D-1963-05.gdc_hg38.txt,6
4550,jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-DJ-A2PY-01A-11D-A18G-05.gdc_hg38.txt,10
4551,jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-CD-5799-01A-11D-1601-05.gdc_hg38.txt,9
4552,jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4TA-01A-21D-A24U-05.gdc_hg38.txt,3
4553,jhu-usc.edu_KIRP.HumanMethylation450.15.lvl-3.TCGA-2Z-A9JI-01A-11D-A42K-05.gdc_hg38.txt,6
4554,jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-97-7547-01A-11D-2037-05.gdc_hg38.txt,3
4555,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F5-01A-12D-A13K-05.gdc_hg38.txt,2
4556,jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-50-5066-01A-01D-1626-05.gdc_hg38.txt,3
4557,jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-J8-A3O0-01A-11D-A21B-05.gdc_hg38.txt,10
4558,jhu-usc.edu_BLCA.HumanMethylation450.6.lvl-3.TCGA-G2-A2EL-01A-12D-A18G-05.gdc_hg38.txt,0
4559,jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-B5-A11R-01A-11D-A123-05.gdc_hg38.txt,5
4560,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4916-11A-01D-1424-05.gdc_hg38.txt,11
4561,jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4SV-01A-11D-A24U-05.gdc_hg38.txt,3
4562,jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-XF-A8HG-01A-11D-A365-05.gdc_hg38.txt,0
4563,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5178-11A-01D-1424-05.gdc_hg38.txt,11
4564,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EO-01A-11D-A138-05.gdc_hg38.txt,2
4565,jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-CF-A9FM-01A-11D-A38H-05.gdc_hg38.txt,0
4566,jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2W-01A-11D-A418-05.gdc_hg38.txt,7
4567,jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-HC-7081-01A-11D-1963-05.gdc_hg38.txt,8
4568,jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-D1-A3DG-01A-11D-A19Z-05.gdc_hg38.txt,5
4569,jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-91-A4BC-01A-11D-A24I-05.gdc_hg38.txt,3
4570,jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-B5-A11O-01A-11D-A123-05.gdc_hg38.txt,5
4571,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5110-11A-01D-1418-05.gdc_hg38.txt,11
4572,jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5511-01A-01D-1578-05.gdc_hg38.txt,8
4573,jhu-usc.edu_UCEC.HumanMethylation450.21.lvl-3.TCGA-AJ-A6NU-01A-11D-A34S-05.gdc_hg38.txt,5
4574,jhu-usc.edu_LGG.HumanMethylation450.4.lvl-3.TCGA-HT-7467-01A-11D-2025-05.gdc_hg38.txt,1
4575,jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A493-01A-11D-A24I-05.gdc_hg38.txt,3
4576,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5094-01A-01D-1418-05.gdc_hg38.txt,6
4577,jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-BT-A42E-01A-11D-A23V-05.gdc_hg38.txt,0
4578,jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-E7-A677-01A-11D-A30F-05.gdc_hg38.txt,0
4579,jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-18-5595-01A-01D-1633-05.gdc_hg38.txt,3
4580,jhu-usc.edu_LGG.HumanMethylation450.8.lvl-3.TCGA-DB-A4X9-01A-11D-A26N-05.gdc_hg38.txt,1
4581,jhu-usc.edu_UCEC.HumanMethylation450.18.lvl-3.TCGA-B5-A5OC-01A-21D-A27Y-05.gdc_hg38.txt,5
4582,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-BH-A208-11A-51D-A161-05.gdc_hg38.txt,11
4583,jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-KK-A6E2-01A-11D-A30Z-05.gdc_hg38.txt,8
4584,jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-38-6178-01A-11D-1756-05.gdc_hg38.txt,3
4585,jhu-usc.edu_KIRP.HumanMethylation450.12.lvl-3.TCGA-Y8-A895-01A-11D-A369-05.gdc_hg38.txt,6
4586,jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-6390-01A-11D-1697-05.gdc_hg38.txt,1
4587,jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-UY-A9PH-01A-11D-A38H-05.gdc_hg38.txt,0
4588,jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-77-A5GH-01A-11D-A27L-05.gdc_hg38.txt,3
4589,jhu-usc.edu_LUSC.HumanMethylation450.1.lvl-3.TCGA-43-3920-11B-01D-1551-05.gdc_hg38.txt,11
4590,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AJ-A3NE-01A-11D-A22B-05.gdc_hg38.txt,5
4591,jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-D8-A1Y2-01A-11D-A161-05.gdc_hg38.txt,2
4592,jhu-usc.edu_THCA.HumanMethylation450.17.lvl-3.TCGA-FY-A76V-01A-11D-A398-05.gdc_hg38.txt,10
4593,jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27T-01A-11D-A16G-05.gdc_hg38.txt,2
4594,jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-97-A4M3-01A-11D-A24U-05.gdc_hg38.txt,3
4595,jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-E1-A7Z6-01A-11D-A34K-05.gdc_hg38.txt,1
4596,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4907-11A-01D-1424-05.gdc_hg38.txt,11
4597,jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-C8-A1HN-01A-11D-A138-05.gdc_hg38.txt,2
4598,jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EL-A3D5-01A-22D-A203-05.gdc_hg38.txt,10
4599,jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-D8-A1XQ-01A-11D-A14N-05.gdc_hg38.txt,2
4600,jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4810-01A-01D-1500-05.gdc_hg38.txt,6
4601,jhu-usc.edu_LUAD.HumanMethylation450.6.lvl-3.TCGA-55-7570-01A-11D-2037-05.gdc_hg38.txt,3
4602,jhu-usc.edu_UCEC.HumanMethylation450.12.lvl-3.TCGA-AX-A2HD-01A-21D-A17F-05.gdc_hg38.txt,5
4603,jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-VS-A9UR-01A-11D-A42P-05.gdc_hg38.txt,4
4604,jhu-usc.edu_SARC.HumanMethylation450.5.lvl-3.TCGA-KD-A5QS-01A-11D-A27Y-05.gdc_hg38.txt,5
4605,jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-AO-A0JD-01A-11D-A10P-05.gdc_hg38.txt,2
4606,jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-S9-A7QY-01A-11D-A34D-05.gdc_hg38.txt,1
4607,jhu-usc.edu_LGG.HumanMethylation450.4.lvl-3.TCGA-DU-7007-01A-11D-2025-05.gdc_hg38.txt,1
4608,jhu-usc.edu_THCA.HumanMethylation450.2.lvl-3.TCGA-EM-A1CT-11A-11D-A13Z-05.gdc_hg38.txt,11
4609,jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-EM-A1YC-11A-11D-A14Z-05.gdc_hg38.txt,11
4610,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A2-A0ST-01A-12D-A10P-05.gdc_hg38.txt,2
4611,jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5480-01A-01D-1633-05.gdc_hg38.txt,3
4612,jhu-usc.edu_CESC.HumanMethylation450.13.lvl-3.TCGA-R2-A69V-01A-11D-A32T-05.gdc_hg38.txt,4
4613,jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-5935-11A-01D-1756-05.gdc_hg38.txt,11
4614,jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-XF-A8HI-01A-11D-A38H-05.gdc_hg38.txt,0
4615,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3431-01A-02D-1275-05.gdc_hg38.txt,6
4616,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-J4-AATZ-01A-11D-A41L-05.gdc_hg38.txt,8
4617,jhu-usc.edu_THCA.HumanMethylation450.9.lvl-3.TCGA-EM-A3AR-01A-12D-A211-05.gdc_hg38.txt,10
4618,jhu-usc.edu_LIHC.HumanMethylation450.18.lvl-3.TCGA-YA-A8S7-01A-11D-A36Y-05.gdc_hg38.txt,7
4619,jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-AJ-A3BG-01A-11D-A19Z-05.gdc_hg38.txt,5
4620,jhu-usc.edu_LGG.HumanMethylation450.4.lvl-3.TCGA-DU-7008-01A-11D-2025-05.gdc_hg38.txt,1
4621,jhu-usc.edu_LGG.HumanMethylation450.7.lvl-3.TCGA-HT-8564-01A-11D-2399-05.gdc_hg38.txt,1
4622,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4843-11A-01D-1275-05.gdc_hg38.txt,11
4623,jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-33-4566-01A-01D-1440-05.gdc_hg38.txt,3
4624,jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-R8-A6ML-01A-11D-A32C-05.gdc_hg38.txt,1
4625,jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMH-01A-11D-A42F-05.gdc_hg38.txt,0
4626,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5094-11A-01D-1418-05.gdc_hg38.txt,11
4627,jhu-usc.edu_LGG.HumanMethylation450.7.lvl-3.TCGA-HT-7902-01A-12D-2399-05.gdc_hg38.txt,1
4628,jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-AR-A1AU-01A-11D-A12R-05.gdc_hg38.txt,2
4629,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-E2-A1LE-01A-12D-A19Z-05.gdc_hg38.txt,2
4630,jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-DK-A2I4-01A-11D-A21B-05.gdc_hg38.txt,0
4631,jhu-usc.edu_LGG.HumanMethylation450.7.lvl-3.TCGA-HT-7879-01A-11D-2399-05.gdc_hg38.txt,1
4632,jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-KP-A3W1-01A-11D-A22B-05.gdc_hg38.txt,5
4633,jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5473-11A-11D-1633-05.gdc_hg38.txt,11
4634,jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-EO-A3B1-01A-12D-A19Z-05.gdc_hg38.txt,5
4635,jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-92-8063-01A-11D-2245-05.gdc_hg38.txt,3
4636,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F2-11A-32D-A13T-05.gdc_hg38.txt,11
4637,jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5201-11A-01D-1424-05.gdc_hg38.txt,11
4638,jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-C5-A905-01A-11D-A37Q-05.gdc_hg38.txt,4
4639,jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-DE-A4MB-01A-11D-A258-05.gdc_hg38.txt,10
4640,jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-EY-A2OQ-01A-11D-A19Z-05.gdc_hg38.txt,5
4641,jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-GD-A76B-01A-11D-A32C-05.gdc_hg38.txt,0
4642,jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-A7-A4SB-01A-21D-A268-05.gdc_hg38.txt,2
4643,jhu-usc.edu_BRCA.HumanMethylation450.23.lvl-3.TCGA-AC-A3TN-01A-11D-A22B-05.gdc_hg38.txt,2
4644,jhu-usc.edu_LUSC.HumanMethylation450.17.lvl-3.TCGA-77-A5G6-01A-11D-A27L-05.gdc_hg38.txt,3
4645,jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-A4-A7UZ-01A-12D-A356-05.gdc_hg38.txt,6
4646,jhu-usc.edu_BRCA.HumanMethylation450.19.lvl-3.TCGA-AR-A2LN-01A-21D-A18O-05.gdc_hg38.txt,2
4647,jhu-usc.edu_LGG.HumanMethylation450.14.lvl-3.TCGA-S9-A6WH-01A-12D-A33U-05.gdc_hg38.txt,1
4648,jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA7Q-01A-11D-A392-05.gdc_hg38.txt,0
4649,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9ZK-01A-11D-A41L-05.gdc_hg38.txt,8
4650,jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-D8-A1XF-01A-11D-A14H-05.gdc_hg38.txt,2
4651,jhu-usc.edu_LGG.HumanMethylation450.14.lvl-3.TCGA-S9-A6UA-01A-12D-A33U-05.gdc_hg38.txt,1
4652,jhu-usc.edu_LIHC.HumanMethylation450.6.lvl-3.TCGA-DD-A3A5-01A-11D-A22H-05.gdc_hg38.txt,7
4653,jhu-usc.edu_BLCA.HumanMethylation450.17.lvl-3.TCGA-K4-A6FZ-01A-11D-A31M-05.gdc_hg38.txt,0
4654,jhu-usc.edu_UCEC.HumanMethylation450.16.lvl-3.TCGA-AJ-A3IA-01A-11D-A212-05.gdc_hg38.txt,5
4655,jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-Z7-A8R5-01A-42D-A41Q-05.gdc_hg38.txt,2
4656,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AACX-01A-11D-A40S-05.gdc_hg38.txt,7
4657,jhu-usc.edu_BRCA.HumanMethylation450.24.lvl-3.TCGA-A2-A3XT-01A-11D-A230-05.gdc_hg38.txt,2
4658,jhu-usc.edu_LUSC.HumanMethylation450.6.lvl-3.TCGA-77-7337-01A-21D-2043-05.gdc_hg38.txt,3
4659,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KL-8331-01A-11D-2312-05.gdc_hg38.txt,6
4660,jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A9WH-01A-11D-A378-05.gdc_hg38.txt,8
4661,jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-5168-01A-01D-1418-05.gdc_hg38.txt,6
4662,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9L6-01A-11D-A41L-05.gdc_hg38.txt,8
4663,jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AR-A2LJ-01A-12D-A19Z-05.gdc_hg38.txt,2
4664,jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-AR-A0TT-01A-31D-A10P-05.gdc_hg38.txt,2
4665,jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-X4-A8KS-01A-12D-A365-05.gdc_hg38.txt,8
4666,jhu-usc.edu_KIRP.HumanMethylation450.8.lvl-3.TCGA-B9-A5W8-01A-11D-A28O-05.gdc_hg38.txt,6
4667,jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9LM-01A-11D-A41L-05.gdc_hg38.txt,8
4668,jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1F6-11B-94D-A13T-05.gdc_hg38.txt,11
4669,jhu-usc.edu_THCA.HumanMethylation450.15.lvl-3.TCGA-E8-A44M-01A-21D-A23V-05.gdc_hg38.txt,10
4670,jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8133-01A-12D-2245-05.gdc_hg38.txt,3
4671,jhu-usc.edu_LGG.HumanMethylation450.8.lvl-3.TCGA-HT-A4DV-01A-11D-A26N-05.gdc_hg38.txt,1
4672,jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-VS-A9UU-01A-11D-A42P-05.gdc_hg38.txt,4
4673,jhu-usc.edu_STAD.HumanMethylation450.15.lvl-3.TCGA-RD-A8N9-01A-12D-A398-05.gdc_hg38.txt,9
4674,jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-HT-7471-01A-11D-2254-05.gdc_hg38.txt,1
4675,jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-38-4631-01A-01D-1756-05.gdc_hg38.txt,3
4676,jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-28-2501-01A-01D-1697-05.gdc_hg38.txt,1
4677,jhu-usc.edu_LIHC.HumanMethylation450.19.lvl-3.TCGA-DD-AADD-01A-11D-A40S-05.gdc_hg38.txt,7
4678,jhu-usc.edu_BLCA.HumanMethylation450.12.lvl-3.TCGA-FJ-A3ZE-01A-11D-A23O-05.gdc_hg38.txt,0
4679,jhu-usc.edu_THCA.HumanMethylation450.8.lvl-3.TCGA-EL-A3D6-01A-12D-A203-05.gdc_hg38.txt,10
4680,jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-IZ-A6M9-01A-11D-A31Y-05.gdc_hg38.txt,6
4681,jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-AJ-A8CW-01A-11D-A37Q-05.gdc_hg38.txt,5
4682,jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-AK-3434-01A-02D-1275-05.gdc_hg38.txt,6
4683,jhu-usc.edu_UCEC.HumanMethylation450.8.lvl-3.TCGA-B5-A1MV-01A-31D-A14H-05.gdc_hg38.txt,5
4684,jhu-usc.edu_UCEC.HumanMethylation450.14.lvl-3.TCGA-AX-A2H7-01A-12D-A18O-05.gdc_hg38.txt,5
4685,jhu-usc.edu_UCEC.HumanMethylation450.8.lvl-3.TCGA-D1-A1O8-01A-11D-A14H-05.gdc_hg38.txt,5
4686,jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-QH-A6CZ-01A-11D-A32C-05.gdc_hg38.txt,1
4687,jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-BJ-A4O9-01A-11D-A258-05.gdc_hg38.txt,10
4688,jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-IM-A4EB-01A-11D-A258-05.gdc_hg38.txt,10
4689,jhu-usc.edu_STAD.HumanMethylation450.8.lvl-3.TCGA-FP-A4BF-01A-12D-A24I-05.gdc_hg38.txt,9
4690,jhu-usc.edu_BRCA.HumanMethylation450.29.lvl-3.TCGA-E2-A570-01A-11D-A29O-05.gdc_hg38.txt,2
4691,jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5503-01A-01D-1578-05.gdc_hg38.txt,8
4692,jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAN8-01A-11D-A42F-05.gdc_hg38.txt,0
4693,jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-DB-A75M-01A-11D-A32C-05.gdc_hg38.txt,1
4694,jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-PG-A914-01A-11D-A37Q-05.gdc_hg38.txt,5
4695,jhu-usc.edu_BRCA.HumanMethylation450.34.lvl-3.TCGA-C8-A8HR-01A-11D-A36K-05.gdc_hg38.txt,2
4696,jhu-usc.edu_LIHC.HumanMethylation450.9.lvl-3.TCGA-CC-A5UC-01A-11D-A28Y-05.gdc_hg38.txt,7
4697,jhu-usc.edu_UCEC.HumanMethylation450.21.lvl-3.TCGA-BK-A6W4-01A-12D-A34S-05.gdc_hg38.txt,5
4698,jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8429-01A-11D-2312-05.gdc_hg38.txt,6
4699,jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-S9-A7R8-01A-11D-A34K-05.gdc_hg38.txt,1
4700,jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-DK-A3X2-01A-11D-A231-05.gdc_hg38.txt,0
4701,jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-VS-A8QA-01A-11D-A37Q-05.gdc_hg38.txt,4
4702,jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8620-01A-11D-2398-05.gdc_hg38.txt,3
